route,crs_dep_hour,airtime_mean
EUG_LAS,12,92.6063829787234
EUG_LAS,13,95.4059405940594
EUG_LAS,14,95.53333333333332
EUG_LAS,15,94.8181818181818
EUG_LAS,16,94.61363636363636
EUG_LAS,17,94.1304347826087
EUG_LAS,18,92.42857142857144
EUG_LAS,19,91.35
EUG_LAS,20,92.94594594594597
EUG_LAS,21,94.97435897435898
EUG_LAX,5,102.76923076923075
EUG_LAX,6,104.31615120274914
EUG_LAX,7,105.60588235294118
EUG_LAX,8,104.80645161290325
EUG_LAX,9,104.10714285714286
EUG_LAX,10,101.79166666666669
EUG_LAX,11,105.38297872340424
EUG_LAX,12,106.00709219858156
EUG_LAX,13,104.45714285714286
EUG_LAX,14,105.66666666666669
EUG_LAX,15,106.7953795379538
EUG_LAX,16,104.58715596330276
EUG_LAX,17,104.61111111111111
EUG_LAX,18,103.33333333333331
EUG_LAX,19,102.67901234567898
EUG_LAX,20,101.22033898305084
EUG_LAX,21,100.0
EUG_OAK,5,65.77777777777777
EUG_OAK,6,66.96153846153847
EUG_OAK,9,66.0
EUG_OAK,10,67.0
EUG_OAK,11,68.0
EUG_OAK,12,68.0909090909091
EUG_OAK,13,67.26086956521739
EUG_OAK,14,67.19402985074628
EUG_OAK,15,65.75
EUG_OAK,16,67.17054263565892
EUG_OAK,17,68.52
EUG_OAK,18,65.33333333333333
EUG_OAK,19,64.92307692307692
EUG_OAK,20,67.94871794871794
EUG_OAK,21,65.0
EUG_ORD,0,202.0
EUG_ORD,7,196.0
EUG_ORD,22,209.4
EUG_ORD,23,207.9368421052632
EUG_PDX,5,25.75728155339806
EUG_PDX,6,27.089887640449437
EUG_PDX,8,27.864864864864863
EUG_PDX,9,28.432900432900432
EUG_PDX,14,27.531453362255967
EUG_PDX,16,26.5
EUG_PDX,18,26.445454545454545
EUG_PDX,20,28.3125
EUG_PDX,22,25.666666666666668
EUG_PHX,5,121.70297029702972
EUG_PHX,6,123.18604651162792
EUG_PHX,7,123.3529411764706
EUG_PHX,8,125.22222222222224
EUG_PHX,10,121.55
EUG_PHX,11,124.50226244343894
EUG_PHX,12,123.29431438127092
EUG_PHX,13,124.78571428571429
EUG_PHX,14,125.375
EUG_PHX,15,123.04848484848485
EUG_PHX,16,129.6315789473684
EUG_PHX,18,124.91304347826087
EUG_PSP,10,112.11111111111111
EUG_PSP,11,107.2
EUG_PSP,12,107.5
EUG_PSP,14,108.07142857142856
EUG_PSP,15,108.25
EUG_PSP,16,113.2
EUG_SAN,11,110.5
EUG_SAN,14,110.42857142857144
EUG_SAN,15,109.47619047619048
EUG_SAN,18,114.0
EUG_SEA,5,46.71374045801527
EUG_SEA,6,47.785714285714285
EUG_SEA,7,49.50959488272921
EUG_SEA,8,47.71052631578947
EUG_SEA,9,51.87550200803213
EUG_SEA,10,49.10526315789474
EUG_SEA,11,48.059151785714285
EUG_SEA,12,45.6124031007752
EUG_SEA,13,48.6987012987013
EUG_SEA,14,48.99242424242424
EUG_SEA,15,50.28654124457308
EUG_SEA,16,47.12626262626262
EUG_SEA,17,47.41837837837838
EUG_SEA,18,48.41176470588236
EUG_SEA,19,50.98646034816248
EUG_SEA,20,51.17391304347826
EUG_SEA,21,48.65384615384615
EUG_SFO,5,69.47770700636943
EUG_SFO,6,69.57380073800738
EUG_SFO,7,73.55421686746988
EUG_SFO,8,73.87459807073955
EUG_SFO,9,71.5
EUG_SFO,10,73.99609375
EUG_SFO,11,74.01345291479821
EUG_SFO,12,70.125
EUG_SFO,13,71.93660531697341
EUG_SFO,14,70.57051282051282
EUG_SFO,15,71.92307692307692
EUG_SFO,16,73.46017699115045
EUG_SFO,18,72.15247524752475
EUG_SFO,19,70.78151260504201
EUG_SFO,20,71.9
EUG_SJC,12,71.75
EUG_SJC,16,92.48113207547168
EUG_SLC,5,85.429203539823
EUG_SLC,6,85.6820809248555
EUG_SLC,10,90.625
EUG_SLC,11,86.92307692307692
EUG_SLC,12,85.96850393700787
EUG_SLC,13,87.39060402684564
EUG_SLC,16,86.19298245614036
EUG_SLC,17,88.0
EUG_SNA,11,109.0
EUG_SNA,12,106.0
EUG_SNA,13,109.2
EUG_SNA,15,108.52380952380952
EUG_SNA,16,109.33333333333331
EVV_ATL,5,55.972972972972975
EVV_ATL,6,56.564207650273225
EVV_ATL,7,56.09803921568628
EVV_ATL,8,55.57272727272727
EVV_ATL,9,54.94285714285714
EVV_ATL,10,57.03488372093023
EVV_ATL,11,57.16949152542373
EVV_ATL,12,56.98422712933754
EVV_ATL,13,56.9375
EVV_ATL,14,54.67272727272727
EVV_ATL,15,54.0
EVV_ATL,16,57.6994382022472
EVV_ATL,17,57.08888888888889
EVV_ATL,18,54.0
EVV_ATL,21,53.0
EVV_CLT,5,66.92248062015504
EVV_CLT,6,66.08724832214764
EVV_CLT,7,65.80392156862744
EVV_CLT,8,63.0
EVV_CLT,9,63.5
EVV_CLT,10,62.64
EVV_CLT,11,66.62738853503184
EVV_CLT,12,63.82248520710059
EVV_CLT,14,66.375
EVV_CLT,16,62.1985294117647
EVV_DFW,5,126.0
EVV_DFW,6,107.78534031413612
EVV_DFW,7,101.27160493827158
EVV_DFW,8,97.0
EVV_DFW,9,103.0
EVV_DFW,11,100.7560975609756
EVV_DFW,12,105.3125
EVV_DFW,13,99.0
EVV_DFW,14,97.19402985074628
EVV_DFW,15,101.80559875583204
EVV_DFW,16,104.33333333333331
EVV_DFW,17,102.51282051282053
EVV_DFW,19,93.28571428571428
EVV_DTW,6,57.81521739130435
EVV_DTW,7,56.88317757009346
EVV_DTW,8,59.81395348837209
EVV_DTW,9,59.36
EVV_DTW,10,57.188612099644125
EVV_DTW,11,55.425
EVV_DTW,12,56.3125
EVV_DTW,13,59.0
EVV_DTW,15,55.493506493506494
EVV_DTW,16,58.724489795918366
EVV_DTW,17,58.95673076923077
EVV_ORD,5,58.72380952380952
EVV_ORD,6,58.67509481668774
EVV_ORD,7,59.1578947368421
EVV_ORD,8,57.95402298850575
EVV_ORD,9,59.0
EVV_ORD,10,58.892578125
EVV_ORD,11,58.333333333333336
EVV_ORD,12,60.776119402985074
EVV_ORD,13,59.4367816091954
EVV_ORD,14,58.49612403100775
EVV_ORD,15,59.03416149068323
EVV_ORD,16,60.25133689839572
EVV_ORD,17,61.52808988764045
EVV_ORD,18,59.61658031088083
EVV_ORD,21,60.5
EVV_SFB,7,100.5
EVV_SFB,8,97.98181818181818
EVV_SFB,9,95.66666666666669
EVV_SFB,10,98.23809523809524
EVV_SFB,11,93.0
EVV_SFB,12,101.5
EVV_SFB,13,98.69565217391305
EVV_SFB,14,97.73972602739724
EVV_SFB,15,100.30434782608695
EVV_SFB,16,97.125
EVV_SFB,17,99.0
EVV_SFB,18,105.5
EVV_SFB,19,98.0
EVV_SFB,20,96.19298245614036
EVV_VPS,8,72.0
EVV_VPS,9,70.83333333333333
EVV_VPS,12,74.0
EVV_VPS,14,68.0
EVV_VPS,16,70.2
EVV_VPS,17,72.0
EVV_VPS,20,69.33333333333333
EVV_VPS,21,72.07692307692308
EVV_VPS,22,69.2
EWN_ATL,5,78.1590909090909
EWN_ATL,6,75.5
EWN_ATL,7,75.38636363636364
EWN_ATL,10,72.5
EWN_ATL,12,69.95238095238095
EWN_ATL,13,78.39024390243902
EWN_ATL,14,75.22413793103448
EWN_ATL,15,76.89655172413794
EWN_ATL,21,82.5
EWN_CLT,5,51.49002217294901
EWN_CLT,6,52.67469879518071
EWN_CLT,7,52.254612546125465
EWN_CLT,8,52.0
EWN_CLT,9,52.16105769230769
EWN_CLT,10,53.387301587301586
EWN_CLT,11,51.83132530120482
EWN_CLT,12,51.16842105263158
EWN_CLT,13,51.142857142857146
EWN_CLT,14,52.30994152046784
EWN_CLT,15,51.542274052478135
EWN_CLT,16,49.66666666666666
EWN_CLT,17,53.66046511627907
EWN_CLT,18,51.88844621513944
EWN_CLT,19,50.87179487179487
EWN_CLT,20,50.31506849315068
EWN_CLT,21,47.0
EWR_ACK,6,45.5
EWR_ACK,7,43.40298507462686
EWR_ACK,8,43.40625
EWR_ACK,9,43.958333333333336
EWR_ACK,10,42.67857142857143
EWR_ACK,11,41.51351351351352
EWR_ACK,12,42.52173913043478
EWR_ACK,14,42.73529411764706
EWR_ACK,15,43.81944444444444
EWR_ACK,16,42.84615384615385
EWR_ACK,17,44.0
EWR_ACK,18,42.84444444444444
EWR_ALB,6,34.0
EWR_ALB,7,32.785714285714285
EWR_ALB,8,32.52694610778443
EWR_ALB,9,33.41904761904762
EWR_ALB,11,33.94736842105263
EWR_ALB,12,29.0
EWR_ALB,13,33.81325301204819
EWR_ALB,14,33.46733668341709
EWR_ALB,15,33.62222222222222
EWR_ALB,16,33.7710843373494
EWR_ALB,17,33.0958904109589
EWR_ALB,18,33.147757255936675
EWR_ALB,19,32.73622047244095
EWR_ALB,20,32.434285714285714
EWR_ALB,21,32.03333333333333
EWR_ALB,22,32.63636363636363
EWR_ANC,14,422.90909090909093
EWR_ANC,15,427.8173076923077
EWR_ATL,5,109.29166666666669
EWR_ATL,6,111.4034198860038
EWR_ATL,7,110.7045045045045
EWR_ATL,8,109.58900343642611
EWR_ATL,9,109.57209302325582
EWR_ATL,10,110.68708388814912
EWR_ATL,11,110.16371681415929
EWR_ATL,12,110.4379746835443
EWR_ATL,13,111.41326530612244
EWR_ATL,14,110.58104196816208
EWR_ATL,15,110.09745762711864
EWR_ATL,16,111.60176991150442
EWR_ATL,17,111.64983164983164
EWR_ATL,18,109.15425531914892
EWR_ATL,19,109.1306818181818
EWR_ATL,20,109.02868852459017
EWR_ATL,21,107.41613588110404
EWR_ATL,22,107.8
EWR_ATL,23,104.0
EWR_AUS,5,204.84615384615384
EWR_AUS,6,207.8136645962733
EWR_AUS,7,208.39839034205232
EWR_AUS,8,208.792243767313
EWR_AUS,9,208.71038251366122
EWR_AUS,10,205.8828125
EWR_AUS,11,210.66046511627903
EWR_AUS,12,212.65509259259252
EWR_AUS,13,209.0
EWR_AUS,14,211.66917293233084
EWR_AUS,15,209.08115942028985
EWR_AUS,16,210.96774193548387
EWR_AUS,17,214.19230769230768
EWR_AUS,18,217.9047619047619
EWR_AUS,19,210.1628664495114
EWR_AUS,20,205.2790322580645
EWR_AUS,21,210.0597014925373
EWR_AUS,22,213.8
EWR_AVL,7,95.76470588235294
EWR_AVL,8,87.61627906976744
EWR_AVL,9,87.19375
EWR_AVL,10,87.32432432432432
EWR_AVL,11,90.7837837837838
EWR_AVL,12,88.9
EWR_AVL,13,93.0
EWR_AVL,14,89.57837837837837
EWR_AVL,15,95.14634146341464
EWR_AVL,16,93.5
EWR_AVL,17,87.0
EWR_AVL,18,95.16666666666669
EWR_AVL,19,97.0909090909091
EWR_AVL,20,88.14814814814815
EWR_AVP,9,29.5
EWR_AVP,10,26.916666666666668
EWR_AVP,11,28.0625
EWR_AVP,13,28.08823529411765
EWR_AVP,14,27.94736842105263
EWR_AVP,16,26.983050847457623
EWR_AVP,17,27.75757575757576
EWR_AVP,20,26.5
EWR_AVP,21,26.67692307692308
EWR_AVP,22,25.47826086956522
EWR_BDL,7,27.363636363636363
EWR_BDL,8,26.875
EWR_BDL,9,25.0
EWR_BDL,14,27.025316455696203
EWR_BDL,15,26.403508771929825
EWR_BDL,16,28.666666666666668
EWR_BDL,18,24.0
EWR_BDL,20,27.68421052631579
EWR_BDL,21,27.65686274509804
EWR_BDL,22,26.97222222222222
EWR_BGR,8,60.11764705882353
EWR_BGR,9,60.2406015037594
EWR_BGR,10,60.34254143646409
EWR_BGR,11,59.53333333333333
EWR_BGR,12,59.16666666666666
EWR_BGR,13,59.06666666666667
EWR_BGR,14,59.18181818181818
EWR_BGR,16,60.010989010989015
EWR_BGR,17,60.0
EWR_BGR,18,58.0
EWR_BGR,19,60.03086419753087
EWR_BGR,20,59.431472081218274
EWR_BGR,21,59.294117647058826
EWR_BGR,22,59.0
EWR_BNA,5,106.44285714285714
EWR_BNA,6,115.2274678111588
EWR_BNA,7,113.95219123505976
EWR_BNA,8,112.55364806866952
EWR_BNA,9,117.8688524590164
EWR_BNA,10,110.65156794425089
EWR_BNA,11,112.9447619047619
EWR_BNA,12,114.2
EWR_BNA,13,109.2936507936508
EWR_BNA,14,114.52307692307693
EWR_BNA,15,115.67542213883678
EWR_BNA,16,116.9686274509804
EWR_BNA,17,112.65384615384616
EWR_BNA,18,111.07835820895522
EWR_BNA,19,112.06176470588235
EWR_BNA,20,111.05080831408776
EWR_BNA,21,113.51020408163264
EWR_BNA,22,113.35416666666669
EWR_BOS,0,42.0
EWR_BOS,5,38.51680672268908
EWR_BOS,6,39.6858407079646
EWR_BOS,7,40.33369683751363
EWR_BOS,8,40.41638225255973
EWR_BOS,9,40.773606370876
EWR_BOS,10,39.97153024911032
EWR_BOS,11,39.97368421052632
EWR_BOS,12,40.37943925233645
EWR_BOS,13,40.771836007130126
EWR_BOS,14,40.92997198879552
EWR_BOS,15,40.96919127086008
EWR_BOS,16,41.20410783055199
EWR_BOS,17,41.5361803084223
EWR_BOS,18,41.75084745762712
EWR_BOS,19,41.755524861878456
EWR_BOS,20,41.47904191616767
EWR_BOS,21,40.92565055762082
EWR_BOS,22,40.70703125
EWR_BTV,7,47.9875
EWR_BTV,8,47.86440677966102
EWR_BTV,9,47.78666666666667
EWR_BTV,10,47.48447204968944
EWR_BTV,11,48.09090909090909
EWR_BTV,12,47.44776119402985
EWR_BTV,13,48.35294117647059
EWR_BTV,14,48.629629629629626
EWR_BTV,15,47.72873563218392
EWR_BTV,16,48.291866028708135
EWR_BTV,17,47.99166666666667
EWR_BTV,18,46.64150943396226
EWR_BTV,19,47.63133640552996
EWR_BTV,20,47.07575757575758
EWR_BTV,21,47.12923728813559
EWR_BTV,22,46.583333333333336
EWR_BUF,6,50.57446808510638
EWR_BUF,7,50.80769230769231
EWR_BUF,8,52.32758620689656
EWR_BUF,9,51.48046875
EWR_BUF,10,51.01111111111111
EWR_BUF,11,51.42279411764706
EWR_BUF,12,53.14098360655738
EWR_BUF,13,50.56028368794326
EWR_BUF,14,51.50314465408805
EWR_BUF,15,52.94961240310077
EWR_BUF,16,52.83206106870229
EWR_BUF,17,52.06617647058823
EWR_BUF,18,51.73202614379085
EWR_BUF,19,51.30597014925373
EWR_BUF,20,51.5
EWR_BUF,21,50.42888888888889
EWR_BUF,22,53.05
EWR_BWI,6,38.0625
EWR_BWI,7,34.5
EWR_BWI,10,37.05072463768116
EWR_BWI,11,37.45454545454545
EWR_BWI,13,37.675
EWR_BWI,14,39.0
EWR_BWI,16,35.72222222222222
EWR_BWI,17,39.47826086956522
EWR_BWI,18,38.32142857142857
EWR_BWI,21,36.4344262295082
EWR_BWI,22,35.0
EWR_BZN,7,265.0326086956522
EWR_BZN,8,256.2656826568266
EWR_BZN,9,264.6774193548387
EWR_BZN,10,275.0833333333333
EWR_CAK,10,75.0
EWR_CAK,11,68.07575757575758
EWR_CAK,12,64.00666666666666
EWR_CAK,13,64.08333333333333
EWR_CAK,14,73.0
EWR_CAK,15,66.5158371040724
EWR_CAK,16,65.45652173913044
EWR_CAK,19,65.16176470588235
EWR_CAK,20,64.6265560165975
EWR_CAK,21,66.09774436090225
EWR_CHA,8,111.943661971831
EWR_CHA,9,106.20430107526882
EWR_CHA,11,100.0
EWR_CHA,19,113.86206896551724
EWR_CHA,20,105.18852459016394
EWR_CHA,21,124.0
EWR_CHS,6,93.929203539823
EWR_CHS,7,94.99825783972123
EWR_CHS,8,97.53149606299213
EWR_CHS,9,96.15086206896552
EWR_CHS,10,96.81029810298104
EWR_CHS,11,96.2921568627451
EWR_CHS,12,101.52941176470588
EWR_CHS,13,101.10416666666669
EWR_CHS,14,97.95876288659794
EWR_CHS,15,97.29139072847684
EWR_CHS,16,96.95967741935483
EWR_CHS,17,95.79591836734694
EWR_CHS,18,98.80851063829788
EWR_CHS,19,94.09493670886076
EWR_CHS,20,93.30125523012552
EWR_CHS,21,91.1413043478261
EWR_CHS,22,91.41666666666669
EWR_CLE,6,69.5031055900621
EWR_CLE,7,69.2
EWR_CLE,8,66.21875
EWR_CLE,9,68.31210191082802
EWR_CLE,10,65.09708737864078
EWR_CLE,11,65.72941176470589
EWR_CLE,12,71.8644859813084
EWR_CLE,13,68.2967032967033
EWR_CLE,14,68.23255813953489
EWR_CLE,15,67.85606060606061
EWR_CLE,16,68.31818181818181
EWR_CLE,17,67.3347280334728
EWR_CLE,18,66.86658031088083
EWR_CLE,19,65.11397849462365
EWR_CLE,20,67.30872483221476
EWR_CLE,21,65.37050359712231
EWR_CLE,22,65.13793103448276
EWR_CLE,23,65.5
EWR_CLT,5,84.5774647887324
EWR_CLT,6,86.60788863109049
EWR_CLT,7,85.88154897494306
EWR_CLT,8,86.66225680933852
EWR_CLT,9,85.02141900937082
EWR_CLT,10,85.44377267230955
EWR_CLT,11,84.31993569131832
EWR_CLT,12,87.25263157894737
EWR_CLT,13,84.66423357664233
EWR_CLT,14,85.8458904109589
EWR_CLT,15,88.25118483412322
EWR_CLT,16,86.38848920863309
EWR_CLT,17,85.74324324324324
EWR_CLT,18,83.9
EWR_CLT,19,83.99489795918367
EWR_CLT,20,84.0632911392405
EWR_CLT,21,82.03386454183267
EWR_CLT,22,79.52727272727273
EWR_CMH,6,77.80628272251309
EWR_CMH,7,76.4
EWR_CMH,8,78.34716981132075
EWR_CMH,9,75.93650793650794
EWR_CMH,10,77.62622309197651
EWR_CMH,11,80.49074074074075
EWR_CMH,12,76.7175925925926
EWR_CMH,13,75.38805970149254
EWR_CMH,14,78.3399602385686
EWR_CMH,15,78.96694214876032
EWR_CMH,16,79.22083333333333
EWR_CMH,17,77.82700421940929
EWR_CMH,18,75.66776315789474
EWR_CMH,19,75.72470588235294
EWR_CMH,20,76.29729729729729
EWR_CMH,21,72.98113207547169
EWR_CMH,22,76.4
EWR_CVG,6,98.33898305084746
EWR_CVG,7,98.09142857142857
EWR_CVG,8,96.952
EWR_CVG,9,94.87257019438444
EWR_CVG,10,92.3295668549906
EWR_CVG,11,91.5126582278481
EWR_CVG,12,93.63022508038586
EWR_CVG,13,94.3735632183908
EWR_CVG,14,96.70270270270272
EWR_CVG,15,95.72792792792792
EWR_CVG,16,96.48908296943232
EWR_CVG,17,94.63959390862944
EWR_CVG,18,94.5028901734104
EWR_CVG,19,91.60592255125285
EWR_CVG,20,94.6338028169014
EWR_CVG,21,92.42756183745584
EWR_CVG,22,100.0
EWR_DAY,7,87.30952380952381
EWR_DAY,8,87.81045751633987
EWR_DAY,9,87.66666666666667
EWR_DAY,13,98.0
EWR_DAY,14,82.33333333333333
EWR_DAY,15,83.0
EWR_DAY,16,88.5
EWR_DAY,17,90.37777777777778
EWR_DAY,19,104.0
EWR_DAY,20,85.70422535211267
EWR_DAY,21,87.33333333333333
EWR_DEN,5,214.14743589743588
EWR_DEN,6,223.9821882951654
EWR_DEN,7,224.5301047120419
EWR_DEN,8,219.29516539440203
EWR_DEN,9,224.25099075297223
EWR_DEN,10,221.88277511961724
EWR_DEN,11,221.7735849056604
EWR_DEN,12,224.96229260935144
EWR_DEN,13,219.7
EWR_DEN,14,226.1465863453816
EWR_DEN,15,226.98322147651007
EWR_DEN,16,225.89006622516555
EWR_DEN,17,228.6693989071038
EWR_DEN,18,224.4618138424821
EWR_DEN,19,220.0823970037453
EWR_DEN,20,221.15591397849465
EWR_DEN,21,216.28436018957345
EWR_DEN,22,216.25
EWR_DFW,5,198.51633986928104
EWR_DFW,6,199.9095801937568
EWR_DFW,7,193.12937062937064
EWR_DFW,8,194.871921182266
EWR_DFW,9,198.22348484848484
EWR_DFW,10,191.4919028340081
EWR_DFW,11,194.5955555555556
EWR_DFW,12,196.89507154213035
EWR_DFW,13,194.14814814814807
EWR_DFW,14,197.2572706935123
EWR_DFW,15,196.9902597402597
EWR_DFW,16,198.0569105691057
EWR_DFW,17,193.8589743589744
EWR_DFW,18,196.9187898089172
EWR_DFW,19,194.88028169014083
EWR_DFW,20,195.38566552901025
EWR_DFW,21,179.0
EWR_DSM,12,137.66666666666666
EWR_DSM,20,151.2111111111111
EWR_DSM,21,140.8985507246377
EWR_DTW,5,85.88207547169812
EWR_DTW,6,83.33119658119658
EWR_DTW,7,84.87116564417178
EWR_DTW,8,84.69409282700423
EWR_DTW,9,82.6765306122449
EWR_DTW,10,83.22056074766355
EWR_DTW,11,84.39823008849558
EWR_DTW,12,83.81454545454545
EWR_DTW,13,82.58638743455498
EWR_DTW,14,84.3655761024182
EWR_DTW,15,83.73697270471465
EWR_DTW,16,85.68604651162791
EWR_DTW,17,85.1321138211382
EWR_DTW,18,83.93333333333334
EWR_DTW,19,81.66141732283465
EWR_DTW,20,81.75
EWR_DTW,21,82.97391304347826
EWR_EGE,7,248.28571428571428
EWR_EGE,8,250.43636363636364
EWR_EGE,9,245.79545454545453
EWR_EGE,17,259.6666666666667
EWR_ELM,15,35.592233009708735
EWR_ELM,16,37.77777777777778
EWR_ELM,20,37.013333333333335
EWR_ELM,21,38.07407407407408
EWR_EYW,6,161.8181818181818
EWR_EYW,7,173.06542056074767
EWR_EYW,8,171.85031185031184
EWR_EYW,9,174.09859154929578
EWR_EYW,10,175.26865671641792
EWR_EYW,11,172.1576086956522
EWR_EYW,12,174.26771653543307
EWR_EYW,13,182.4090909090909
EWR_EYW,14,176.2972972972973
EWR_EYW,15,166.16363636363636
EWR_EYW,16,170.80645161290323
EWR_EYW,17,172.12698412698413
EWR_EYW,18,173.61702127659575
EWR_FLL,5,144.42307692307693
EWR_FLL,6,147.38864864864863
EWR_FLL,7,148.3753280839895
EWR_FLL,8,150.01779359430606
EWR_FLL,9,149.7390829694323
EWR_FLL,10,150.9896373056995
EWR_FLL,11,150.4276595744681
EWR_FLL,12,150.9984756097561
EWR_FLL,13,150.1024096385542
EWR_FLL,14,150.5171898355755
EWR_FLL,15,150.09383378016085
EWR_FLL,16,150.55130784708248
EWR_FLL,17,148.53801169590642
EWR_FLL,18,148.1683266932271
EWR_FLL,19,148.4738255033557
EWR_FLL,20,146.14285714285714
EWR_FLL,21,147.2867298578199
EWR_FLL,22,142.66666666666666
EWR_FLL,23,141.85714285714286
EWR_FWA,19,97.9
EWR_FWA,20,92.6046511627907
EWR_FWA,21,87.66666666666667
EWR_GRR,6,97.5
EWR_GRR,8,96.375
EWR_GRR,9,99.15254237288136
EWR_GRR,10,100.57142857142856
EWR_GRR,11,97.55155875299758
EWR_GRR,12,95.4153846153846
EWR_GRR,13,94.11428571428571
EWR_GRR,14,89.58823529411765
EWR_GRR,15,99.8148148148148
EWR_GRR,16,95.08333333333331
EWR_GRR,19,98.09433962264151
EWR_GRR,20,97.42702702702702
EWR_GRR,21,94.63879598662209
EWR_GSO,6,70.61224489795919
EWR_GSO,7,75.04545454545455
EWR_GSO,8,76.48314606741573
EWR_GSO,9,74.28571428571429
EWR_GSO,10,73.93379790940766
EWR_GSO,12,73.7
EWR_GSO,13,75.54545454545455
EWR_GSO,14,74.97183098591549
EWR_GSO,15,75.75714285714285
EWR_GSO,16,75.37464788732395
EWR_GSO,17,73.40963855421687
EWR_GSO,18,74.05555555555556
EWR_GSO,19,72.04
EWR_GSO,20,72.22549019607843
EWR_GSO,21,72.41689373297002
EWR_GSO,22,70.66666666666667
EWR_GSP,6,92.54285714285714
EWR_GSP,7,97.92
EWR_GSP,8,93.16666666666669
EWR_GSP,9,91.6774193548387
EWR_GSP,10,88.42857142857143
EWR_GSP,12,100.43478260869566
EWR_GSP,13,89.84210526315789
EWR_GSP,14,93.0681818181818
EWR_GSP,15,93.17948717948718
EWR_GSP,16,95.96907216494846
EWR_GSP,17,97.3529411764706
EWR_GSP,18,92.80851063829788
EWR_GSP,19,94.45588235294116
EWR_GSP,20,92.16129032258064
EWR_GSP,21,92.93051359516616
EWR_HDN,7,251.0
EWR_HDN,8,250.72602739726028
EWR_HHH,8,102.1875
EWR_HHH,9,98.5673076923077
EWR_HHH,10,101.13333333333334
EWR_HHH,13,102.46153846153848
EWR_HNL,7,623.6666666666666
EWR_HNL,8,612.387987012987
EWR_HNL,9,617.9056603773585
EWR_HNL,10,598.1652892561983
EWR_IAD,5,45.294117647058826
EWR_IAD,6,46.415841584158414
EWR_IAD,7,46.98230088495576
EWR_IAD,8,46.8
EWR_IAD,9,45.64
EWR_IAD,10,47.67816091954023
EWR_IAD,11,49.68181818181818
EWR_IAD,12,45.294117647058826
EWR_IAD,13,46.56521739130435
EWR_IAD,14,48.81987577639752
EWR_IAD,15,47.33373786407767
EWR_IAD,16,48.721518987341774
EWR_IAD,17,48.34872979214781
EWR_IAD,18,46.741379310344826
EWR_IAD,19,46.02008032128514
EWR_IAD,20,45.695238095238096
EWR_IAD,21,45.30075187969925
EWR_IAD,22,43.56521739130435
EWR_IAH,5,203.69230769230768
EWR_IAH,6,191.71802773497689
EWR_IAH,7,197.31703910614524
EWR_IAH,8,190.8074398249453
EWR_IAH,9,199.97628458498025
EWR_IAH,10,198.4159811985899
EWR_IAH,11,196.8752196836556
EWR_IAH,12,199.1309164149044
EWR_IAH,13,188.7869822485207
EWR_IAH,14,198.16341463414636
EWR_IAH,15,197.03890489913545
EWR_IAH,16,195.16837782340863
EWR_IAH,17,192.3755868544601
EWR_IAH,18,192.07407407407408
EWR_IAH,19,195.02996254681648
EWR_IAH,20,191.23376623376623
EWR_IAH,21,187.0
EWR_IAH,22,199.3571428571429
EWR_ILM,10,78.0
EWR_ILM,11,78.11111111111111
EWR_ILM,12,71.6
EWR_ILM,13,77.38709677419355
EWR_ILM,14,79.875
EWR_ILM,20,73.27397260273973
EWR_ILM,21,79.76923076923077
EWR_IND,5,97.9047619047619
EWR_IND,6,102.92592592592592
EWR_IND,7,105.20930232558139
EWR_IND,8,102.89376443418014
EWR_IND,9,99.74915254237288
EWR_IND,10,103.13877551020408
EWR_IND,11,102.4567474048443
EWR_IND,12,100.82352941176472
EWR_IND,13,99.94690265486726
EWR_IND,14,103.88248847926268
EWR_IND,15,100.6258064516129
EWR_IND,16,104.42890995260666
EWR_IND,17,102.44067796610167
EWR_IND,18,102.48993288590604
EWR_IND,19,98.73705179282868
EWR_IND,20,100.35472972972973
EWR_IND,21,101.11764705882354
EWR_IND,22,88.0
EWR_ITH,10,35.99029126213592
EWR_ITH,11,35.526315789473685
EWR_ITH,12,33.0
EWR_ITH,14,34.84615384615385
EWR_ITH,16,35.21951219512195
EWR_ITH,17,35.125
EWR_ITH,20,33.5
EWR_ITH,21,34.56410256410256
EWR_ITH,22,35.25
EWR_JAC,8,255.5
EWR_JAC,9,270.2258064516129
EWR_JAC,10,268.75418994413405
EWR_JAC,11,264.89473684210526
EWR_JAC,17,253.66666666666663
EWR_JAC,18,245.0
EWR_JAX,6,117.77215189873418
EWR_JAX,7,118.05940594059406
EWR_JAX,8,121.46239554317546
EWR_JAX,9,124.01083032490978
EWR_JAX,10,119.6891891891892
EWR_JAX,11,122.48125
EWR_JAX,12,118.93243243243244
EWR_JAX,13,120.52962962962962
EWR_JAX,14,120.56728232189974
EWR_JAX,15,121.46559633027525
EWR_JAX,16,121.98979591836736
EWR_JAX,17,120.29577464788733
EWR_JAX,18,123.47222222222224
EWR_JAX,19,119.8452380952381
EWR_JAX,20,118.84745762711864
EWR_JAX,21,118.4693140794224
EWR_JAX,22,118.25
EWR_LAS,6,297.4889178617992
EWR_LAS,7,299.8102564102564
EWR_LAS,8,296.80254777070064
EWR_LAS,9,297.89539748953973
EWR_LAS,10,296.40487804878046
EWR_LAS,11,290.5531135531136
EWR_LAS,12,304.8541666666667
EWR_LAS,13,294.875
EWR_LAS,14,298.8655462184874
EWR_LAS,15,299.8617886178862
EWR_LAS,16,300.7551020408163
EWR_LAS,17,300.7058823529412
EWR_LAS,18,299.5780669144981
EWR_LAS,19,295.6933333333333
